PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,RatingBin,BestMove,A,B,C,D,GPT_BestMove
1WoX0,6k1/5p2/1R3p1K/5N2/5B2/3b3P/r3q3/6r1 w - - 12 45,c4d3 b6b8 e2e8 b8e8,1203.0,76.0,100.0,171.0,mate mateIn2 middlegame short,https://lichess.org/CVSMYddo/black#88,,"(1200, 1300]",b6b8,b6b3,b6b5,b6b8,f4e5,b6b8
4zQlj,4r3/p4R2/1p1p2k1/2pP2p1/2P3b1/1P2r3/P2K1R2/8 w - - 0 38,c8g4 f2f6 g6h5 f7h7,1203.0,75.0,100.0,1386.0,endgame mate mateIn2 short,https://lichess.org/DVWzxm29/black#74,,"(1200, 1300]",f2f6,a2a4,f7f6,f2f6,d2c1,f7f6
8A3iX,1r4k1/p1p2ppp/2pp1q2/5P2/Nr2P1P1/1P1B2Q1/K1P3P1/3R3R b - - 0 20,h3g4 b4a4 b3a4 f6b2,1203.0,75.0,100.0,2813.0,mate mateIn2 middlegame sacrifice short,https://lichess.org/EfRVzAYS#39,,"(1200, 1300]",b4a4,f6e5,b8b6,f6g6,b4a4,f6e5
BVaBD,5kr1/p3p3/2p2b2/3p3Q/5N2/8/1q4PP/6RK w - - 5 40,f7f8 f4e6,1203.0,75.0,100.0,1212.0,endgame mate mateIn1 oneMove,https://lichess.org/x5HI5kyM/black#78,,"(1200, 1300]",f4e6,h5g4,f4e6,h2h4,h5e5,f4e6
BfZI3,rn1qkb1r/p1p1pppp/1p3n2/4N3/2Q5/6P1/PP1PPPbP/RNB1K2R w KQkq - 0 8,c6g2 c4f7,1203.0,78.0,100.0,69.0,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/NlLnBzlo/black#14,Kings_Indian_Attack Kings_Indian_Attack_Other_variations,"(1200, 1300]",c4f7,c4f7,c4b4,c4g4,e2e3,c4f7
1S1fF,3R4/8/4p1pp/2n2k2/p1r2n2/1p3PK1/8/4R3 w - - 0 45,g7g6 d8f8 f5g5 e1e5,1204.0,75.0,100.0,476.0,endgame mate mateIn2 short,https://lichess.org/JA8AL5GL/black#88,,"(1200, 1300]",d8f8,d8d6,e1e4,e1g1,d8f8,d8d6
8mgtL,6r1/p1pkp1q1/3p4/3P1p2/2nb1P2/1PN2Q2/P6P/1RB2R1K b - - 0 22,b2b3 g7g1 f1g1 g8g1,1204.0,75.0,100.0,1608.0,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/oSj8GYcU#43,,"(1200, 1300]",g7g1,g8d8,g7g4,g8e8,g7g1,g7g4
Aw7jH,1r3rk1/pn2qpp1/1b5p/3R4/1P6/N1PQ4/P2P1PPP/R1B3K1 b - - 2 21,b1a3 e7e1 d3f1 b6f2 g1h1 e1f1,1204.0,75.0,100.0,1635.0,deflection kingsideAttack long mate mateIn3 middlegame,https://lichess.org/7kDbHRwZ#41,,"(1200, 1300]",e7e1,e7e1,g8h8,e7e3,e7h4,e7e1
Bwh14,1k2r3/ppp5/1bp2p2/5B2/2PP1K1p/3Q1N1P/P4q2/5R2 b - - 1 28,a1f1 f2g3,1204.0,75.0,100.0,432.0,mate mateIn1 middlegame oneMove,https://lichess.org/NIU7MymB#55,,"(1200, 1300]",f2g3,e8e1,f2g2,f2g3,b6d4,f2g3
0oJMS,r4rk1/pppqpp1p/3p2pb/3Pn3/2P1Pn1P/2N2PB1/PP2BP1K/R2Q3R b - - 4 14,f1h1 d7h3 h2g1 h3g2,1205.0,75.0,100.0,574.0,mate mateIn2 middlegame short,https://lichess.org/Qk1beH1v#27,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense,"(1200, 1300]",d7h3,e7e6,c7c6,d7h3,g8g7,d7h3
2NAcQ,r1b2k2/pp3ppp/n7/2pP4/3P1q2/2K2Q2/PPP5/R4BNR b - - 1 15,d1f3 f4d4 c3b3 d4b4,1205.0,76.0,100.0,287.0,mate mateIn2 middlegame short,https://lichess.org/X3qT34gf#29,Vienna_Game Vienna_Game_Vienna_Gambit,"(1200, 1300]",f4d4,c5d4,c8g4,f4d2,f4d4,f4d2
4wHDQ,8/1P6/6k1/8/1Q4K1/P5P1/8/5q2 b - - 4 55,h3g4 f1f5 g4h4 f5h5,1205.0,75.0,100.0,268.0,endgame mate mateIn2 queenEndgame short,https://lichess.org/UnLTH6qr#109,,"(1200, 1300]",f1f5,f1f5,f1g2,f1d1,f1e2,f1d1
5mtv6,2r5/1RP3pk/5p1p/P7/2R1P2q/3p1Q2/4n1P1/5K2 b - - 5 44,f2f1 h4h1 f1f2 h1g1,1205.0,75.0,100.0,402.0,endgame mate mateIn2 short,https://lichess.org/mth3sQOR#87,,"(1200, 1300]",h4h1,h4h1,e2g3,e2f4,c8c7,e2g3
BhsUU,1k1r3r/pp1q1p2/2P2n1p/4p1p1/2P1p3/4P3/PP3P1P/1QKB1RR1 b - - 0 21,d5c6 d7d2,1205.0,75.0,100.0,544.0,mate mateIn1 middlegame oneMove,https://lichess.org/ab9z1btY#41,,"(1200, 1300]",d7d2,d7g4,f6e8,d7d2,h8e8,d7g4
BrP0v,2rq1rkn/1bpp2pp/p3pb2/1p1nN2P/3P1p2/P1P1P1B1/1PQN1PP1/1BR2RK1 w - - 0 19,f5f4 c2h7,1205.0,76.0,100.0,503.0,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/tPYXv8P5/black#36,Horwitz_Defense Horwitz_Defense_Other_variations,"(1200, 1300]",c2h7,c2h7,c2g6,d2b3,f1e1,c2g6
C6uig,5Q2/2prB1p1/p1k4p/4p3/3n4/2q4P/6P1/1R4K1 w - - 12 34,b7c6 f8a8,1205.0,76.0,100.0,639.0,endgame mate mateIn1 oneMove,https://lichess.org/BUrxLvGm/black#66,,"(1200, 1300]",f8a8,b1a1,b1f1,f8a8,b1b5,b1b5
Df2u7,2k2rnq/1pp5/p3P3/2bP2B1/6b1/2N3Pp/PP1Q1P2/3R1RK1 b - - 0 30,g2g3 h3h2 g1h1 g4f3,1205.0,75.0,100.0,291.0,advancedPawn kingsideAttack mate mateIn2 middlegame short,https://lichess.org/X6ERNiwv#59,,"(1200, 1300]",h3h2,c5e3,h3h2,g4f5,h8h5,c5e3
1lPGe,1r6/p5pp/5pk1/4Q3/2P3P1/5PKP/P2q4/8 w - - 0 39,f7f6 e5h5,1206.0,75.0,100.0,868.0,endgame mate mateIn1 oneMove,https://lichess.org/OFPsnMLe/black#76,,"(1200, 1300]",e5h5,e5e7,f3f4,e5h5,e5f6,e5f6
27ZfZ,4k3/p2R4/1p3R2/3N1P2/7p/6p1/2r4r/6K1 w - - 14 46,f8e8 d7e7 e8d8 f6f8,1206.0,96.0,100.0,26.0,endgame mate mateIn2 short,https://lichess.org/8GLOZcHr/black#90,,"(1200, 1300]",d7e7,f6h6,d7e7,d5f4,d5e3,d7e7
5Rf5q,8/4Qpkp/6p1/PB6/1p1P4/4PnqP/1P4P1/5K2 b - - 4 37,g1f1 g3e1,1206.0,96.0,100.0,48.0,endgame mate mateIn1 oneMove,https://lichess.org/w3lqcdg9#73,,"(1200, 1300]",g3e1,g3h2,g6g5,g3e1,g7h8,g3h2
6pzo6,8/2p1nk2/pp1bpp2/3p4/3P4/1NP1P1p1/PP1B3r/4RKN1 b - - 5 25,a1e1 h2f2,1206.0,75.0,100.0,1328.0,mate mateIn1 middlegame oneMove,https://lichess.org/bAsip1yz#49,,"(1200, 1300]",h2f2,h2f2,f6f5,h2h7,a6a5,h2f2
8yPLI,k3N1n1/8/BRp1p3/4P3/3P3r/5bp1/1P6/6K1 w - - 0 38,g4g3 e8c7 a8a7 b6b7,1206.0,74.0,100.0,411.0,endgame mate mateIn2 short,https://lichess.org/8CInReXx/black#74,,"(1200, 1300]",e8c7,b6b4,e8c7,b6b7,e8g7,e8c7
9e37n,5r1k/ppp2Q1P/3p1N1q/4p3/4P3/3P2bP/PP4P1/n6K w - - 2 22,a8f8 f7g8 f8g8 h7g8q,1206.0,75.0,100.0,533.0,advancedPawn endgame kingsideAttack mate mateIn2 promotion short,https://lichess.org/Ddfm4AzG/black#42,,"(1200, 1300]",f7g8,f7g8,h3h4,f6d5,f7b3,f7g8
9qqba,8/R2n4/3k2p1/4p3/1N2Pn2/4BPK1/r7/5N2 b - - 0 46,c6b4 a2g2 g3h4 g6g5,1206.0,79.0,100.0,43.0,mate mateIn2 middlegame short,https://lichess.org/oMttE4jT#91,,"(1200, 1300]",a2g2,a2a6,a2g2,f4d5,a2c2,a2g2
A8C2Z,1k3b2/1p6/PRR5/2P2pr1/3P3N/3q2P1/7K/8 w - - 0 43,f1d3 b6b7 b8a8 c6c8,1206.0,75.0,100.0,361.0,endgame mate mateIn2 short,https://lichess.org/39lJgoVm/black#84,,"(1200, 1300]",b6b7,b6b7,c6c8,c6g6,a6b7,c6g6
AG5zx,2kr3r/ppp2p1p/4qp1b/3N4/4P3/8/PPQ2PPP/1K1R3R w - - 5 14,d7e6 c2c7,1206.0,75.0,100.0,340.0,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/7SwwRnJ9/black#26,Scotch_Game Scotch_Game_Schmidt_Variation,"(1200, 1300]",c2c7,c2c7,d1d2,b2b3,c2b3,c2c7
Ae0BX,6k1/1p4b1/2ppN1N1/p4P1Q/2P1r2P/1P6/P4qP1/7K w - - 0 32,d4f2 g6e7,1206.0,75.0,100.0,289.0,endgame mate mateIn1 oneMove,https://lichess.org/95rtxTKH/black#62,,"(1200, 1300]",g6e7,g6e5,g6e7,h1h2,h5h6,g6e7
Dinov,rnb1kr2/pp1p1p1Q/4p2B/3nP3/8/8/PqPN1bPP/1R1K1BNR b q - 1 11,a1b1 d5c3,1206.0,84.0,100.0,42.0,mate mateIn1 oneMove opening,https://lichess.org/6ANP1HmU#21,French_Defense French_Defense_Mediterranean_Defense,"(1200, 1300]",d5c3,d5b6,d5e3,d5c3,f8g8,d5c3
E8IKF,r3k1nr/ppp2pp1/3p3p/3P4/1QB1PB1n/2N4q/PP3P1P/R5RK b kq - 5 15,f1g1 h3f3 g1g2 f3g2,1206.0,75.0,100.0,463.0,fork mate mateIn2 middlegame short,https://lichess.org/A7z1lReO#29,Italian_Game Italian_Game_Classical_Variation,"(1200, 1300]",h3f3,h3f3,h3e6,g8e7,f7f6,h3f3
Ed5vn,r4r2/pp3ppk/2p5/q2n2P1/1n1PN3/4Pb2/PP1B1P2/RQ2KB2 w Q - 0 18,g8h7 e4f6 h7h8 b1h7,1206.0,75.0,100.0,1338.0,doubleCheck mate mateIn2 middlegame short,https://lichess.org/aWp2AuKH/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit,"(1200, 1300]",e4f6,e4f6,d2c1,b1d1,f1b5,b1d1
F7aMh,r1b1k2r/1ppp1pp1/p5n1/2bPp3/2P1P1Qq/2NB4/PP3PPN/R1B2RK1 b kq - 0 12,d1g4 h4h2,1206.0,76.0,100.0,736.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/7ZErDh0z#23,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation,"(1200, 1300]",h4h2,b7b6,h4h2,c5a7,h4h7,h4h2
Gu5cz,r4r2/pp1n1p1k/1b3p1p/2pP1N2/6q1/2N5/PP1Q1PP1/R4RK1 w - - 0 19,c4g4 d2h6 h7g8 f5e7,1206.0,75.0,100.0,118.0,mate mateIn2 middlegame short,https://lichess.org/Trintzto/black#36,Reti_Opening Reti_Opening_Reti_Accepted,"(1200, 1300]",d2h6,c3e2,d2c2,d2e3,d2h6,d2h6
HL9uf,2k2b1r/p4pp1/4Pnp1/qppr4/5Q2/4P1B1/PPP2PPP/2K4R w - - 0 18,d8d5 f4b8,1206.0,89.0,100.0,25.0,mate mateIn1 middlegame oneMove,https://lichess.org/aPaROgmW/black#34,Rapport-Jobava_System Rapport-Jobava_System_Other_variations,"(1200, 1300]",f4b8,f4f3,f4c4,f4b8,f4d4,f4b8
1cdJK,5r2/Q3R2p/5qk1/8/2B1N3/3P2PP/P4PK1/nr6 b - - 6 27,g5e4 f6f3 g2h2 b1h1,1207.0,74.0,100.0,729.0,mate mateIn2 middlegame short,https://lichess.org/kgu0NQNk#53,,"(1200, 1300]",f6f3,f6f3,f6f2,f8b8,b1b6,f6f2
3wJb1,2Q5/p4p1p/6pk/1Q3p2/3P1P1K/6P1/P2q1n1P/8 b - - 4 36,h3h4 g6g5 f4g5 d2g5,1207.0,75.0,100.0,837.0,endgame mate mateIn2 short xRayAttack,https://lichess.org/7pX8q7nl#71,,"(1200, 1300]",g6g5,g6g5,a7a5,d2c1,d2e1,d2e1
5s90a,7r/pbpp2k1/6n1/2p1p3/5Pr1/1PQ2N1P/P1P5/R1B2R1K b - - 0 25,g2h3 h8h3,1207.0,76.0,100.0,141.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/8E1JUHc9#49,,"(1200, 1300]",h8h3,d7d6,b7f3,h8h3,h8h5,b7f3
6T9BC,2r2rk1/1p3pp1/1q1p4/p1bnp1P1/2P3b1/P5B1/1PQR1P2/2K2B1R w - - 0 21,f6d5 c2h7,1207.0,75.0,100.0,779.0,mate mateIn1 middlegame oneMove,https://lichess.org/sDdaH1su/black#40,,"(1200, 1300]",c2h7,h1h7,h1h4,c2h7,c2f5,c2f5
C8cJH,r2q1bkr/pp1np1p1/2p2n2/3p1QN1/3P3P/8/PPP5/RNB1K2R w KQ - 6 15,f7g8 f5e6,1207.0,76.0,100.0,475.0,mate mateIn1 oneMove opening,https://lichess.org/7PffXOTV/black#28,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,"(1200, 1300]",f5e6,c1e3,f5e6,b1c3,g5e4,f5e6
DMPSq,5rk1/5p2/p2p2pP/2qPp2Q/4P2P/2Bb1P1N/P7/2R1K1R1 b - - 0 31,g4h5 c5e3 e1d1 e3e2,1207.0,74.0,100.0,261.0,fork mate mateIn2 middlegame short,https://lichess.org/iAJ8H4KI#61,,"(1200, 1300]",c5e3,f7f5,c5e3,d3f1,d3e4,d3f1
ELLmR,r1b3k1/ppq3p1/2n1p1Q1/3p2P1/3P4/P1P4r/3B1P1P/1R3RK1 w - - 1 21,f3h3 g6e8 g8h7 g5g6,1207.0,74.0,100.0,1032.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/zDe3sfOz/black#40,,"(1200, 1300]",g6e8,g6e8,g1g2,b1c1,g6f7,g6e8
EotNT,3q1rk1/8/4b1pP/3pP1Q1/2p5/2r5/P4RP1/7K w - - 0 34,f7g6 g5g6 g8h8 g6g7,1207.0,75.0,100.0,567.0,endgame fork mate mateIn2 short,https://lichess.org/YL4mPTrj/black#66,,"(1200, 1300]",g5g6,a2a3,g2g4,f2f4,g5g6,g5g6
GKBtr,8/R2Rppk1/5b2/3B4/4PKP1/1r6/8/8 b - - 6 44,f3f4 e7e5 f4f5 b3f3,1207.0,77.0,100.0,86.0,endgame mate mateIn2 short,https://lichess.org/UHlnRne9#87,,"(1200, 1300]",e7e5,b3b6,e7e6,e7e5,b3f3,b3b6
0252h,r2qkb1r/p5pp/2p1p3/3p4/3P3n/2P2Q1P/PP4P1/RNB2RK1 w kq - 4 17,f5h4 f3f7,1208.0,75.0,100.0,473.0,mate mateIn1 middlegame oneMove,https://lichess.org/neaSEHVk/black#32,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,"(1200, 1300]",f3f7,f3f7,c1e3,a2a4,f3f5,f3f7
0aEBW,r3k2r/pp3p1p/1qp2p2/4b3/3nP3/3Q4/PPPB1PPP/2KR1B1R b kq - 5 14,e1c1 d4e2 f1e2 b6b2,1208.0,75.0,100.0,598.0,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/1UEoI5tk#27,Philidor_Defense Philidor_Defense_Other_variations,"(1200, 1300]",d4e2,d4b5,a7a6,a7a5,d4e2,d4b5
2lHxZ,r2b3k/1p1b2qp/p3p3/3pp3/2pP3Q/2P1PR2/PPB3PP/6K1 w - - 0 24,f6e5 f3f8 g7f8 h4h7,1208.0,74.0,100.0,230.0,deflection kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/hAdGeFNg/black#46,,"(1200, 1300]",f3f8,f3f8,h4h5,f3g3,c2e4,c2e4
6FigG,5rk1/p4q2/2p4p/3pQ1p1/3P4/P2B2Pb/6NP/4R1K1 b - - 0 32,e3g2 f7f2 g1h1 f2g2,1208.0,74.0,100.0,2285.0,mate mateIn2 middlegame short,https://lichess.org/PxPcdR6d#63,,"(1200, 1300]",f7f2,f7e7,f7f2,h3d7,f7e8,f7e7
6UiDx,8/p6k/1p2Q3/1Pp1PP2/P2pp3/6Pp/8/4qRK1 b - - 0 40,h2g3 e1g3 g1h1 g3g2,1208.0,75.0,100.0,1371.0,endgame mate mateIn2 short,https://lichess.org/BO9EmYHl#79,,"(1200, 1300]",e1g3,e1e3,h7g7,e4e3,e1g3,e4e3
8iYwU,6r1/8/R7/3p1k1p/4p1N1/3n2K1/6PP/8 w - - 2 39,e6f5 a6f6 f5g5 h2h4,1208.0,74.0,100.0,278.0,endgame mate mateIn2 short,https://lichess.org/odAKAYuJ/black#76,,"(1200, 1300]",a6f6,g3h4,h2h4,a6a1,a6f6,a6f6
8qDHJ,5k2/p1R4R/1p6/8/r6r/2K5/8/8 w - - 4 48,b4h4 c7c8,1208.0,75.0,100.0,497.0,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/jwNhCync/black#94,,"(1200, 1300]",c7c8,c7g7,c7a7,c3d3,c7c8,c7a7
B5L6y,N6r/pp1kqpp1/4b3/3p3p/5Pn1/2Q1P3/PP2B1P1/R1B2R1K b - - 0 18,c7a8 e7h4 h1g1 h4h2,1208.0,75.0,100.0,195.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/KZoMj837#35,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,"(1200, 1300]",e7h4,g4e5,g4h6,e7h4,h8e8,g4e5
DI1sb,1rr3k1/5pbp/3Q1np1/4p3/p3P1PP/PqN1B3/NP6/1K1R1B1R b - - 0 24,f3e4 b3b2,1208.0,75.0,100.0,484.0,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/Z5OKuhUs#47,,"(1200, 1300]",b3b2,b3b2,b8b4,f6h5,b3b6,b3b6
Hf6Vz,8/R4p2/p1r4p/1p3pkP/3B2P1/P2rP1K1/1P3P2/8 w - - 1 32,g6g5 f2f4,1208.0,75.0,100.0,331.0,endgame mate mateIn1 oneMove,https://lichess.org/wLUaiajJ/black#62,,"(1200, 1300]",f2f4,d4f6,f2f4,g3g2,a7e7,d4f6
1WnoY,4r1k1/7p/pp3p2/1p4PP/3N2Q1/2Pn4/1q3P2/6K1 w - - 0 31,g7f6 g5f6 g8f7 g4g7,1209.0,75.0,100.0,338.0,discoveredAttack endgame mate mateIn2 short,https://lichess.org/PQpgdoGS/black#60,,"(1200, 1300]",g5f6,g1h2,g5f6,g4c8,g4d7,g4d7
1ZTt5,1kb2R2/pp2n3/8/2Q1p3/P1PnP2q/3P1Bp1/1P4P1/R5K1 b - - 0 28,a3c5 h4h2 g1f1 h2h1,1209.0,75.0,100.0,1243.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/QXPirnFS#55,,"(1200, 1300]",h4h2,h4h2,e7g6,e7f5,d4f3,d4f3
3RVRX,1n4k1/Q5p1/2b4p/1p2P1q1/1bp5/2N5/1P4PP/3RRK2 b - - 0 22,g1f1 g5g2,1209.0,76.0,100.0,85.0,mate mateIn1 middlegame oneMove,https://lichess.org/rsLLvKIX#43,,"(1200, 1300]",g5g2,g5g6,c6g2,g5g2,h6h5,c6g2
3hwXo,r5k1/pppq2pp/3b1Bb1/4p3/8/2PB3P/PPP2P2/R2Q2RK b - - 0 18,g5f6 d7h3,1209.0,75.0,100.0,208.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ft4k6qvZ#35,Russian_Game Russian_Game_Nimzowitsch_Attack,"(1200, 1300]",d7h3,d7b5,d7h3,d7e6,a8d8,d7e6
72nDS,6k1/p4p1p/6p1/3B1N2/3P2n1/r7/5PKb/2R5 w - - 0 37,g7g6 c1c8,1209.0,76.0,100.0,98.0,endgame mate mateIn1 oneMove,https://lichess.org/MQ7LvRc3/black#72,,"(1200, 1300]",c1c8,f2f4,f5h4,c1c8,d5c6,c1c8
BQTGx,5r2/4pr1k/2np4/6R1/6P1/1P3P2/1P4K1/3R4 w - - 2 34,a8f8 d1h1,1209.0,75.0,100.0,697.0,endgame mate mateIn1 oneMove,https://lichess.org/1iBGPdXN/black#66,,"(1200, 1300]",d1h1,g2f2,g2g3,d1d5,d1h1,d1d5
DDhNF,rnbb4/p1pk1prp/2p4n/8/2B5/2N5/P4PPP/R3R1K1 w - - 0 15,g8g7 a1d1,1209.0,75.0,100.0,660.0,mate mateIn1 middlegame oneMove,https://lichess.org/HOBUAfdw/black#28,Philidor_Defense Philidor_Defense_Bird_Gambit,"(1200, 1300]",a1d1,a1c1,a2a4,f2f3,a1d1,a1d1
FtSNQ,rnbq1b1r/ppp1k1p1/7p/4pp1Q/2B1N3/8/PPPP1PPP/R1B1K2R w KQ - 2 9,e8e7 h5f7,1209.0,75.0,100.0,209.0,mate mateIn1 oneMove opening,https://lichess.org/dhbGUywv/black#16,Zukertort_Opening Zukertort_Opening_Tennison_Gambit,"(1200, 1300]",h5f7,c4a6,h5f7,e1g1,h5g6,h5f7
GRQRI,r1bq1r2/ppp1b3/4pkB1/7Q/3n4/2N5/PPP3PP/R5K1 w - - 2 18,g5f6 c3e4 f6g7 h5h7,1209.0,77.0,100.0,320.0,mate mateIn2 middlegame short,https://lichess.org/gfqdQZ1I/black#34,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Blackmar_Gambit,"(1200, 1300]",c3e4,c3e4,a1e1,g2g4,h2h4,c3e4
2wpz3,1r2r3/3q1p1k/p2p1bpp/2pPp3/PpP1Pn2/1P2NNPP/5P1K/QR3R2 b - - 0 30,g2g3 d7h3 h2g1 f4e2,1210.0,75.0,100.0,509.0,mate mateIn2 middlegame short,https://lichess.org/SXm4X5bE#59,,"(1200, 1300]",d7h3,e8g8,d7h3,d7c8,b8a8,d7h3
FksLY,2k5/2P5/1P6/3K4/5p2/8/6p1/8 w - - 0 52,h3g2 d5c6 f4f3 b6b7,1210.0,75.0,100.0,459.0,advancedPawn endgame mate mateIn2 pawnEndgame short,https://lichess.org/8jA8PN9p/black#102,,"(1200, 1300]",d5c6,d5e4,d5e5,d5c6,d5e6,d5c6
H1hXD,4r2k/1p1P2p1/p4p1p/4q3/7b/P1N2Q2/1P4B1/3R1K2 b - - 0 33,d6d7 e5e1 d1e1 e8e1,1210.0,74.0,100.0,407.0,mate mateIn2 middlegame sacrifice short,https://lichess.org/cvlG1U7n#65,,"(1200, 1300]",e5e1,e5e1,e5g3,f6f5,h4g5,e5g3
HBjio,7k/5pq1/p4p1p/1ppP1Q2/2P2P2/1P1R3R/P3K1P1/5rb1 b - - 14 33,f3e2 g7g2,1210.0,90.0,100.0,28.0,endgame mate mateIn1 oneMove,https://lichess.org/iG3Th8Eh#65,,"(1200, 1300]",g7g2,g7g3,g7g8,g7g2,b5c4,g7g8
14lEk,r1bqkb1r/pp3p1p/2n3p1/3n2N1/3p4/2P2Q2/PP3PPP/RNB1K2R w KQkq - 0 10,f6d5 f3f7,1211.0,74.0,100.0,186.0,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/d09OQXLJ/black#18,Sicilian_Defense Sicilian_Defense_Open,"(1200, 1300]",f3f7,f3f7,g5e4,f3h5,e1g1,f3f7
6tfPS,4r3/Qp1N1kp1/2p4p/p3p1qn/4Pn2/P1P2P2/1P3P2/3R2RK b - - 1 27,e1g1 g5h4,1211.0,79.0,100.0,71.0,mate mateIn1 middlegame oneMove,https://lichess.org/iZzQrdWm#53,,"(1200, 1300]",g5h4,g5h4,f4e6,f4d5,f7e7,f4e6
7zHHV,r2qr1k1/1pp2p1n/p5pB/3R4/1P6/P1N5/2Q2PPK/4R3 b - - 0 22,g1h2 d8h4 h2g1 e8e1,1211.0,112.0,100.0,19.0,fork mate mateIn2 middlegame short,https://lichess.org/xuPumHG5#43,,"(1200, 1300]",d8h4,d8h4,e8e3,a8a7,a6a5,d8h4
8mF9I,N2r2k1/1p3ppp/p4n2/4p3/1b6/1P2P3/b1P2PPP/2KR1B1R b - - 0 17,c7a8 b4a3,1211.0,75.0,100.0,2665.0,mate mateIn1 middlegame oneMove,https://lichess.org/NKCfliX3#33,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit,"(1200, 1300]",b4a3,b4a3,g7g6,d8b8,b4a5,d8b8
5aykJ,2b2r1k/p1p1R3/2p3Q1/8/8/3P4/P1q2PPP/4R1K1 b - - 1 30,e3e7 c2f2 g1h1 f2f1 e1f1 f8f1,1212.0,75.0,100.0,362.0,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/swPQb6HI#59,,"(1200, 1300]",c2f2,f8d8,f8g8,c2f2,f8f5,f8g8
6mHvT,r1b1k2r/4p3/n1p1N1pp/p3p1N1/Pp6/1Pb3B1/5PPP/3R1K1R w kq - 0 20,h7h6 d1d8,1212.0,75.0,100.0,80.0,mate mateIn1 middlegame oneMove,https://lichess.org/Dx1ccUwz/black#38,,"(1200, 1300]",d1d8,g3f4,d1d5,f2f4,d1d8,d1d5
Bty3p,5k1r/5pp1/2n1Q2p/3pP3/2pP3P/2p2R2/2P2PP1/2qBK3 b - - 0 23,g4e6 c1d2 e1f1 d2d1,1212.0,75.0,100.0,184.0,deflection endgame mate mateIn2 short,https://lichess.org/G1vV61J6#45,,"(1200, 1300]",c1d2,c1b2,c1b1,c1d2,c1f4,c1d2
FNT1e,1k4rQ/1pp5/1p6/3PP3/8/2N5/P4qPP/2R1R2K b - - 0 25,g7h8 f2g2,1212.0,75.0,100.0,737.0,endgame mate mateIn1 oneMove,https://lichess.org/njdEb5HE#49,,"(1200, 1300]",f2g2,f2g2,b8a8,c7c6,f2e2,f2g2
G21Bq,1R1r3k/p2P2p1/7p/1Rp2r1q/2QbNp2/5P2/P5PP/7K b - - 4 34,b7b8 h5h2 h1h2 f5h5,1212.0,75.0,100.0,716.0,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/vwStFA6S#67,,"(1200, 1300]",h5h2,f5f8,h5g6,h5h2,h5g4,h5h2
GdjMH,8/5ppk/1p6/3Q3p/6r1/4P1q1/5RP1/5R1K b - - 3 37,a8d5 g4h4 h1g1 g3h2,1212.0,86.0,100.0,32.0,endgame mate mateIn2 short,https://lichess.org/OqHcA3Qo#73,,"(1200, 1300]",g4h4,g4h4,h7h6,h7g8,g3b8,g4h4
0RBRD,4k3/QR1r2p1/8/1B2pp2/6P1/4B1Pr/P4K2/7q b - - 3 33,g2f2 h3h2,1213.0,75.0,100.0,1530.0,mate mateIn1 middlegame oneMove,https://lichess.org/vOVUPTwO#65,,"(1200, 1300]",h3h2,h1g2,h3h5,h3h4,h3h2,h1g2
1nAct,5k2/r4ppp/2B1p3/4P3/P7/5K2/1r3P1P/3R4 w - - 2 32,g8f8 d1d8 f8e7 d8e8,1213.0,75.0,100.0,225.0,endgame mate mateIn2 short,https://lichess.org/J9B6iinu/black#62,,"(1200, 1300]",d1d8,d1d8,d1b1,c6e4,a4a5,a4a5
38o2n,3Q4/5ppp/3n3k/P3p3/4P3/6RP/3q1PP1/1r3bK1 w - - 5 28,g6h6 d8h4,1213.0,87.0,100.0,28.0,endgame mate mateIn1 oneMove,https://lichess.org/KAFZGhri/black#54,,"(1200, 1300]",d8h4,d8c8,g3a3,d8h8,d8h4,d8h4
