PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,RatingBin,BestMove,A,B,C,D,GPT_BestMove
4pK0w,8/1pkr1p2/6p1/1Q6/8/pP3P2/P1q3Pr/K2R4 w - - 0 38,d8d7 d1d7 c7c8 b5b7,1710.0,79.0,100.0,35.0,endgame mate mateIn2 short,https://lichess.org/YelM2tMA/black#74,,"(1700, 1800]",d1d7,b5f5,g2g3,b5c4,d1d7,d1d7
EZC29,2k2r2/Rp1b2p1/4p3/4N3/2pPQ3/2P3Pp/1q5P/1R4K1 b - - 2 29,c1b1 b2f2 g1h1 f2f1 b1f1 f8f1,1710.0,75.0,100.0,213.0,long mate mateIn3 middlegame sacrifice,https://lichess.org/s09VATYs#57,,"(1700, 1800]",b2f2,f8f2,b2b6,b2f2,b2a2,b2b1
I853r,5r2/7k/p3Q1p1/1pp4n/8/2P2b2/PP1q2PK/1B2R3 w - - 0 34,h8h7 e6g6 h7h8 g6h7,1710.0,75.0,100.0,262.0,mate mateIn2 middlegame short,https://lichess.org/aWa4xOdz/black#66,,"(1700, 1800]",e6g6,e1e2,e6d6,b1c2,e6g6,e6e7
Bfl8w,5k2/5ppQ/1q5p/1p2nN2/2p5/6NP/P4PPK/1B1r4 b - - 5 32,g1h2 e5f3 g2f3 b6f2,1712.0,74.0,100.0,263.0,mate mateIn2 middlegame sacrifice short,https://lichess.org/qrwd1yHk#63,,"(1700, 1800]",e5f3,d1d4,e5f3,b6a7,d1h1,f8g8
3ycyI,6k1/pp3n1p/2p2Qp1/4qN2/8/5RP1/1P3P1K/4r3 w - - 1 43,c7e5 f5h6 f7h6 f6f8,1713.0,110.0,100.0,17.0,endgame mate mateIn2 sacrifice short,https://lichess.org/1UJj5BjP/black#84,,"(1700, 1800]",f5h6,f3c3,f6e5,h2g2,f5h6,f6e7
8pymD,1r5k/3n3r/3pp1R1/1Q1b1p2/3P1P2/p1P1q3/P3B3/3K2R1 w - - 2 32,a8b8 b5b8 d7b8 g6g8,1713.0,75.0,100.0,923.0,mate mateIn2 middlegame sacrifice short,https://lichess.org/SXZx8n0n/black#62,,"(1700, 1800]",b5b8,e2d3,d1e1,g6g3,b5b8,g6g8
9ijzN,7k/6p1/4prQp/p3b3/P7/1P3B2/4PP1q/3R1K2 w - - 6 35,f8f6 d1d8 f6f8 d8f8,1713.0,84.0,100.0,28.0,endgame mate mateIn2 short,https://lichess.org/cdRAUk7Y/black#68,,"(1700, 1800]",d1d8,d1c1,d1d4,d1d8,g6f6,g6g7
0QAfy,4r1k1/1b3p1p/p5pB/1p6/8/2q4P/Pb3QP1/3r1R1K w - - 0 27,d8d1 f2f7 g8h8 f7e8,1714.0,79.0,100.0,35.0,fork mate mateIn2 middlegame short,https://lichess.org/Pvc2ZqHe/black#52,,"(1700, 1800]",f2f7,f2f7,h3h4,f2d4,f2c5,f2f7
Az0pn,8/p6r/kp6/3Q4/Pp6/3PR1pq/2P2P2/R5K1 b - - 0 29,d6d5 h3h2 g1f1 h2f2,1714.0,74.0,100.0,156.0,endgame mate mateIn2 short,https://lichess.org/3sXNkrvU#57,,"(1700, 1800]",h3h2,h3h1,h3h2,h7b7,h7d7,h3h6
IkJai,5rk1/pR5p/5p2/4pN2/4B3/4P1P1/q2r1PKP/5R2 w - - 2 28,c8f8 f5h6 g8h8 b7h7,1717.0,87.0,100.0,23.0,mate mateIn2 middlegame short,https://lichess.org/L0HbUvL7/black#54,,"(1700, 1800]",f5h6,g2h3,f5h6,e4c6,e4d5,f5g7
DYm73,1k4r1/1p6/pP1pQ2p/8/1r2P3/5P2/3q2PP/1R4RK b - - 2 32,h3e6 d2g2 g1g2 b4b1 g2g1 b1g1,1718.0,74.0,100.0,385.0,deflection endgame long mate mateIn3 sacrifice,https://lichess.org/edrRdWqH#63,,"(1700, 1800]",d2g2,d2g2,g8g7,d2e2,d2d5,d2g5
4woeK,5rk1/6bp/1q1p2p1/2n1pp2/8/2P2NPP/PP2PK2/R1BQR3 b - - 1 21,d4f3 c5e4 f2g2 b6f2 g2h1 e4g3,1719.0,75.0,100.0,121.0,deflection doubleCheck long mate mateIn3 middlegame,https://lichess.org/sWSIhTT5#41,,"(1700, 1800]",c5e4,b6b3,f5f4,d6d5,c5e4,b6b2
Ba1pE,6k1/ppQ2ppp/6n1/3p4/3r1qP1/7P/PPP2P2/1K2R3 w - - 1 23,e5g6 e1e8 g6f8 e8f8 g8f8 c7d8,1719.0,75.0,100.0,330.0,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/rQaJQdCo/black#44,,"(1700, 1800]",e1e8,e1e6,b2b4,e1e8,c7c3,c7e5
2ntsJ,r5k1/1p1b1r1p/5ppB/p1Q5/3N4/2P1R3/Pq3PPP/RN4K1 b - - 0 22,d5c5 b2c1 e3e1 c1e1,1720.0,75.0,100.0,2573.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/rWlRaGho#43,,"(1700, 1800]",b2c1,b2c1,b2e2,d7f5,d7g4,b2b1
71rit,2k1r3/Q6p/2ppr3/2p5/5P2/5q2/P1P1p2P/4B1K1 w - - 4 36,d7c8 a7a8 c8d7 a8b7 d7d8 e1a5,1724.0,76.0,100.0,151.0,endgame exposedKing long mate mateIn3,https://lichess.org/WJe8JAVZ/black#70,,"(1700, 1800]",a7a8,e1f2,a7h7,a7a8,a7a6,a7a8
0kESW,7r/1p3p1r/2pBk3/3bPR2/p7/2P5/1P3RB1/6K1 b - - 0 33,f3f5 h7h1 g2h1 h8h1,1726.0,81.0,100.0,54.0,mate mateIn2 middlegame sacrifice short,https://lichess.org/eEQGUsJb#65,,"(1700, 1800]",h7h1,h7h2,h7h1,d5e4,a4a3,d5f7
FHYrW,8/1q2rp1p/6p1/pp3k2/2pQ3P/P4N2/1P3PP1/6K1 w - - 2 34,f6f5 g2g4 f5e6 f3g5,1726.0,75.0,100.0,110.0,endgame mate mateIn2 short,https://lichess.org/gnzpch58/black#66,,"(1700, 1800]",g2g4,d4d3,d4d2,g2g4,d4c5,d4e5
IAKtj,1b5k/1p3Qp1/p6p/3pq2P/1P5N/P7/5PP1/6K1 b - - 0 31,f5f7 e5e1,1727.0,76.0,100.0,141.0,endgame mate mateIn1 oneMove,https://lichess.org/y4hsLdFj#61,,"(1700, 1800]",e5e1,e5e8,e5a1,e5g5,e5d4,e5f7
CKkyS,1k1r1bnr/2p1pppp/Bpn5/2N1N3/3P4/2P1B3/q4PPP/3bK2R w K - 0 16,g4d1 e5c6 b8a8 a6b7,1728.0,74.0,100.0,284.0,fork hangingPiece mate mateIn2 middlegame short,https://lichess.org/mM56YKFq/black#30,Nimzowitsch_Defense Nimzowitsch_Defense_Declined_Variation,"(1700, 1800]",e5c6,c5e4,e5f3,c5b7,e5c6,e1d1
4K7JQ,1rr3k1/4bp1p/p2pb1n1/1qp3PQ/4P3/3P4/1BP2P2/2KR3R w - - 0 30,a5b5 h5h7 g8f8 h7h8 g6h8 h1h8,1729.0,75.0,100.0,282.0,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/9qfjrqRr/black#58,,"(1700, 1800]",h5h7,b2f6,b2c3,h5h7,b2a1,h5g6
BcnuL,1k6/6B1/R7/2P3p1/8/p2n1P2/2r2P1P/6K1 b - - 6 36,f6a6 c2c1 g1g2 d3f4 g2g3 c1g1,1730.0,76.0,100.0,254.0,endgame long mate mateIn3,https://lichess.org/s6x4a7TW#71,,"(1700, 1800]",c2c1,a3a2,c2c1,d3b2,d3c1,d3f2
90c5n,6k1/3P1pb1/pN3rp1/3R2Kp/Q3P3/1P2P3/P1r3PP/8 b - - 1 34,g4g5 c2g2 g5h4 g2g4 h4h3 f6f3,1731.0,87.0,100.0,49.0,endgame long mate mateIn3,https://lichess.org/3MHtfZtB#67,,"(1700, 1800]",c2g2,c2b2,c2e2,c2g2,c2c4,f6f5
HW7Fd,6k1/5pbp/p2B2p1/qp1P3b/3NP3/3Q1P2/6PP/2N3K1 b - - 0 27,e2c1 a5e1 d3f1 g7d4 g1h1 e1f1,1731.0,75.0,100.0,67.0,deflection fork long mate mateIn3 middlegame,https://lichess.org/GOgwfy5l#53,,"(1700, 1800]",a5e1,f7f6,g7h6,a5e1,b5b4,b5d3
BWhKe,2k5/ppp3N1/5r2/3p3P/3Pnn1K/2P4P/PPN5/4R3 b - - 0 30,g4h5 f4g2 h4g4 f6f4,1733.0,75.0,100.0,110.0,endgame fork mate mateIn2 short,https://lichess.org/gGtZGdyE#59,,"(1700, 1800]",f4g2,f4d3,e4c5,f4g2,f6a6,f6g6
Bhno7,4r1k1/3n1p1p/R7/3N1bp1/3b4/2n2N1P/3K1PPB/3R4 b - - 0 25,h1d1 e8e2 d2c1 e2c2,1736.0,74.0,100.0,363.0,mate mateIn2 middlegame short,https://lichess.org/D3lBUHBQ#49,,"(1700, 1800]",e8e2,e8e2,e8d8,c3e4,c3a4,d4f2
DRENJ,r2q1nnr/7k/4p2p/pp1pP2Q/2pP3b/1PP3BP/P4PP1/R3R1K1 w - - 0 26,e7h4 h5f7,1736.0,75.0,100.0,967.0,mate mateIn1 middlegame oneMove,https://lichess.org/FDghayHa/black#50,,"(1700, 1800]",h5f7,h5h6,h5g6,f2f3,h5f7,h5h4
4cbPS,R4R2/3kr3/1p4r1/p1pPp3/P1P1Pn2/1P6/5K2/8 w - - 2 39,d6g6 a8a7 d7d6 f8d8 e7d7 a7d7,1738.0,75.0,100.0,1409.0,endgame exposedKing long mate mateIn3,https://lichess.org/Vz4fGRpb/black#76,,"(1700, 1800]",a8a7,f8d8,a8a7,d5d6,b3b4,f8f4
EpGUl,r2r1k2/pp2pp1Q/1nn3pb/4q3/8/1BN5/PP3PP1/R4K1R w - - 0 19,g7h6 h7f7,1739.0,77.0,100.0,89.0,mate mateIn1 middlegame oneMove,https://lichess.org/e59rWq8s/black#36,Sicilian_Defense Sicilian_Defense_Alapin_Variation,"(1700, 1800]",h7f7,c3b5,h1h5,h7f7,c3a4,h7g6
2NksQ,8/1r4k1/2p4p/2n1RbpB/5p2/2P4P/PP4P1/K3B3 b - - 0 31,e8e5 c5b3 a2b3 b7a7 e5a5 a7a5,1740.0,96.0,100.0,27.0,endgame long mate mateIn3 sacrifice,https://lichess.org/RLTQ3scr#61,,"(1700, 1800]",c5b3,c5b3,f5g4,f5h3,c5d3,b7b5
7LZl4,r5k1/q4pp1/7p/3N4/8/1P1QP3/5PPP/1K5R b - - 0 30,d2d3 a7a1 b1c2 a8a2,1740.0,74.0,100.0,283.0,endgame mate mateIn2 short,https://lichess.org/4Fsnhdk0#59,,"(1700, 1800]",a7a1,a7a2,a7a1,a7b6,a7e3,a7a5
8s5NA,r2q1bnr/p2bk3/1p1pp2p/8/4BB2/P5Q1/1P3PPP/5K1R w - - 0 21,c7d6 f4d6 e7e8 g3g6,1741.0,75.0,100.0,689.0,mate mateIn2 middlegame short,https://lichess.org/0Pwjcjsn/black#40,,"(1700, 1800]",f4d6,b2b4,f2f3,g3d3,f4d6,f4d6
EH08v,8/8/5pp1/2p4k/5Qpn/1P5R/P4PPK/4rq2 w - - 8 44,f5h4 h3h4 h5h4 f4h6,1741.0,74.0,100.0,85.0,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/KCaxJ1nx/black#86,,"(1700, 1800]",h3h4,f4f5,g2g3,f4d2,h3h4,h3g4
EDyLR,8/3k2p1/p1p3p1/2Br4/1P1Pn3/2n5/P5PP/R4RK1 b - - 1 25,e1f1 c3e2 g1h1 e4g3 h2g3 d5h5,1744.0,79.0,100.0,50.0,endgame long mate mateIn3 sacrifice,https://lichess.org/d4Z9bzqr#49,,"(1700, 1800]",c3e2,c3e2,e4f2,d5h5,d5d4,e4f2
DCwN6,8/6P1/8/8/5P2/1p1k4/2p5/2K5 b - - 0 54,g6g7 d3c3 f4f5 b3b2,1747.0,76.0,100.0,102.0,advancedPawn endgame mate mateIn2 pawnEndgame short,https://lichess.org/r0WuHios#107,,"(1700, 1800]",d3c3,d3e3,d3e4,b3b2,d3c3,b3b2
C2r5F,6k1/3N1pp1/5b2/1B1p3p/2p1b2P/6Q1/5P1K/4q3 w - - 4 41,g6e4 d7f6 g8h8 g3b8,1751.0,74.0,100.0,160.0,endgame mate mateIn2 pin short,https://lichess.org/n2G7N04u/black#80,,"(1700, 1800]",d7f6,g3c3,d7f6,g3g5,g3f3,g3b8
GH7Gk,3r2k1/1b2Q1pp/8/4Np2/P1p1n3/1p5P/1P1r2P1/2R4K b - - 4 37,h4e7 e4g3 h1g1 d2g2,1753.0,75.0,100.0,81.0,mate mateIn2 middlegame short,https://lichess.org/rw08S4i6#73,,"(1700, 1800]",e4g3,e4g3,d8e8,d2d6,b7a6,d2d1
3xrAF,8/6p1/2Nn1pkp/1q2p3/3P3P/1Q3PPK/8/8 w - - 0 53,b6b5 c6e7 g6h7 b3g8,1756.0,76.0,100.0,141.0,endgame mate mateIn2 short,https://lichess.org/bn41iv1S/black#104,,"(1700, 1800]",c6e7,b3a4,c6e7,c6b4,c6e5,b3b5
9Cp8O,1Q3r1k/1b5n/pp6/2p2P1R/P1Bp2P1/3P1n1K/1PP4P/4q3 w - - 15 40,f6f8 b8f8,1757.0,78.0,100.0,115.0,kingsideAttack mate mateIn1 middlegame oneMove pin,https://lichess.org/3IA0RULA/black#78,,"(1700, 1800]",b8f8,b8f8,b8c8,b8g3,b8f4,h5h7
HYLy6,r5k1/pp6/2b1pP1P/3pN3/P1p5/2P5/1PB5/1K4b1 w - - 1 35,f8g8 h6h7 g8h8 e5f7,1757.0,75.0,100.0,130.0,advancedPawn endgame mate mateIn2 short,https://lichess.org/4KcGFxpK/black#68,,"(1700, 1800]",h6h7,h6h7,e5f7,e5c6,e5g6,e5g6
Deke4,r2q1r2/1p3p2/p1n1bN2/4p1k1/1PP4b/P2BP3/6P1/R2Q1RK1 w - - 2 23,h5g5 d1h5,1758.0,74.0,100.0,239.0,mate mateIn1 middlegame oneMove,https://lichess.org/fmcR2Te6/black#44,,"(1700, 1800]",d1h5,f1f2,f6g8,f6e8,d1h5,f6g4
GL6wi,8/5R2/p4p1k/2n2P1p/1n3KPP/8/8/8 w - - 5 53,e4c5 g4g5 f6g5 h4g5,1758.0,74.0,100.0,351.0,endgame mate mateIn2 short,https://lichess.org/fGkzcin8/black#104,,"(1700, 1800]",g4g5,g4h5,f7a7,g4g5,f7e7,f7f6
FKU3m,r2bR3/8/8/2B2p2/1P3kp1/8/6K1/8 w - - 0 54,e4f4 c5e3,1759.0,76.0,100.0,123.0,endgame mate mateIn1 oneMove,https://lichess.org/0UrGVxUq/black#106,,"(1700, 1800]",c5e3,c5e3,c5b6,c5g1,c5f8,e8d8
FPKUA,5r2/p6k/2p5/4pbP1/N1Pp2n1/3P2Pp/P1PQ3B/1r3RK1 b - - 2 30,f3f1 b1f1 g1f1 f5d3 f1e1 f8f1,1759.0,75.0,100.0,123.0,attraction doubleCheck exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/oHc6jg4p#59,,"(1700, 1800]",b1f1,g4f6,b1b5,f8f6,b1f1,b1f1
4kruv,q4rk1/5p1p/1bpp1n1p/1pn1pN2/4P3/N1PP1Q1P/r1B2PP1/5RK1 w - - 0 23,g7h6 f3g3 f6g4 g3g4 g8h8 g4g7,1760.0,76.0,100.0,54.0,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/nEC8SOqb/black#44,,"(1700, 1800]",f3g3,c2b3,f3g3,f5e7,f1e1,f3g3
6yRsk,8/1p3N2/p5p1/2p2p2/P1Pb2kp/1P3RP1/1r3PKP/8 w - - 0 32,h5h4 f3f4 g4h5 f4h4,1760.0,88.0,100.0,26.0,endgame mate mateIn2 short,https://lichess.org/RFuDcoDl/black#62,,"(1700, 1800]",f3f4,a4a5,b3b4,f3f4,f7h6,f3f4
GsTOt,4r2k/p5pp/2Q5/1P2r3/2P2p2/B4B2/P1qn1PPP/R1R3K1 b - - 1 27,f1c1 c2c1 a1c1 e5e1 c1e1 e8e1,1760.0,76.0,100.0,463.0,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/CQIWEZBb#53,,"(1700, 1800]",c2c1,c2f5,c2d3,c2c4,c2c1,d2d6
FD1lv,1b3rk1/pbqN1pp1/1p2pn1p/8/3P3B/2PB4/P3QPPP/R2R2K1 b - - 0 18,e5d7 c7h2 g1f1 h2h1,1764.0,80.0,100.0,37.0,fork mate mateIn2 middlegame short,https://lichess.org/HK5OgeMt#35,Semi-Slav_Defense Semi-Slav_Defense_Stoltz_Variation,"(1700, 1800]",c7h2,b7a6,a7a6,f6h5,c7h2,c7d7
FxypR,r1b2rk1/p2q2pp/1p6/2Qp4/3PpN2/2P1n1P1/PP3RBP/R5K1 w - - 0 23,b7b6 c5f8 g8f8 f4g6 f8g8 f2f8,1765.0,75.0,100.0,179.0,attraction doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/mxxjdHYi/black#44,,"(1700, 1800]",c5f8,a2a4,c5f8,c5a3,h2h4,c5e3
ITvG3,2k1r3/2pr2p1/2n4p/1Q6/3P4/2P1p3/1R1N1P1q/1R2K3 w - - 0 27,f4e3 b5b8 c6b8 b2b8,1765.0,77.0,100.0,52.0,mate mateIn2 middlegame sacrifice short,https://lichess.org/BmVyIhFC/black#52,,"(1700, 1800]",b5b8,b5b8,b5a5,b5a4,f2f3,b5c6
4inHU,5k2/3K3p/4PPp1/p7/6P1/8/7P/1p6 w - - 0 58,b2b1q e6e7 f8f7 e7e8q f7f6 e8e7,1766.0,75.0,100.0,74.0,advancedPawn endgame exposedKing long mate mateIn3 promotion queenEndgame,https://lichess.org/502AbFV5/black#114,,"(1700, 1800]", e6e,g4g5,f6f7,e6e7,h2h4,d7d8
Hrdro,1r4k1/3P2p1/q4pPp/5B2/1P5P/pn2B3/1P3P2/1K1R3R b - - 0 29,d6d7 a3a2 b1c2 a6c4,1766.0,74.0,100.0,174.0,advancedPawn mate mateIn2 middlegame queensideAttack short,https://lichess.org/NLnwYJ1G#57,,"(1700, 1800]",a3a2,g8f8,b8c8,b8d8,a3a2,a6a7
4buwN,r5k1/pp3Rp1/4p1QP/2r5/2pq4/1P2b1P1/P5PK/8 w - - 1 30,c8c5 f7g7 d4g7 g6g7,1767.0,74.0,100.0,479.0,endgame mate mateIn2 short,https://lichess.org/wsdqObXm/black#58,,"(1700, 1800]",f7g7,f7g7,g6h5,f7f5,g6e4,g6h7
2BzwW,6K1/1p6/p4k1r/P5n1/8/7P/3Q4/8 b - - 4 65,h8g8 h6g6 g8f8 g5e6 f8e8 g6g8 e8d7 g8d8,1768.0,75.0,100.0,107.0,endgame mate mateIn4 veryLong,https://lichess.org/p92jiQ5V#129,,"(1700, 1800]",h6g6,h6g6,h6h3,f6g6,g5h7,h6h3
BA0dx,8/5bpk/7p/1p2p3/2q5/8/1KPQ1P2/2R5 b - - 3 38,c3b2 c4a2 b2c3 a2a3,1770.0,76.0,100.0,130.0,endgame mate mateIn2 short,https://lichess.org/HErXQ6mC#75,,"(1700, 1800]",c4a2,h6h5,f7g8,c4a2,f7h5,c4c2
93z9j,2k4r/R1pr2p1/2Q5/3qpp2/6P1/2P1P2p/4KP1P/8 w - - 0 29,h1d5 a7a8,1773.0,77.0,100.0,942.0,endgame mate mateIn1 oneMove,https://lichess.org/jX6vHYbi/black#56,,"(1700, 1800]",a7a8,c6e6,a7a8,c6b5,c6c7,c6d6
Bzvr1,3q1rk1/p3Rrp1/2p2PQ1/2P1R3/8/1P6/P2p4/6K1 w - - 0 32,d3d2 g6g7 f7g7 e7g7 g8h8 e5h5,1774.0,74.0,100.0,137.0,endgame long mate mateIn3 sacrifice xRayAttack,https://lichess.org/sptvJ5e5/black#62,,"(1700, 1800]",g6g7,e7c7,g6f7,g6g7,e5e6,g6g7
Dnvd4,r1b2r1k/2R5/p3pPp1/1p2N1P1/8/8/1P2nPK1/8 w - - 0 29,c1e2 e5g6 h8g8 c7g7,1774.0,75.0,100.0,700.0,endgame fork mate mateIn2 short,https://lichess.org/Vj1ukXkY/black#56,,"(1700, 1800]",e5g6,e5g6,e5c4,g2f3,f6f7,c7h7
06VOw,r3kb1r/2p2ppp/b4n2/p5N1/2Q5/8/PPP2PqP/RNB1KR2 w Qkq - 2 14,c8a6 c4f7 e8d8 g5e6 d8c8 f7c7,1778.0,77.0,100.0,45.0,attackingF2F7 long mate mateIn3 middlegame,https://lichess.org/wKKqCIJm/black#26,Italian_Game Italian_Game_Two_Knights_Defense,"(1700, 1800]",c4f7,b1d2,c4a4,c4a6,c4f7,c4f7
6NHUi,8/6k1/4Rppp/3N4/3Pn1P1/4bN1P/1r6/5K2 b - - 1 43,g2f1 e4g3 f1e1 b2b1,1779.0,80.0,100.0,39.0,endgame mate mateIn2 short,https://lichess.org/xG88Q4IN#85,,"(1700, 1800]",e4g3,e4f2,g6g5,b2f2,e4g3,e3f2
CFHgZ,Q2r2r1/2pkqp2/1p5p/3pp2p/1P1P1Nb1/2P3P1/P4P2/R3KB2 w Q - 2 21,c8d7 f1b5 c7c6 a8c6,1779.0,75.0,100.0,128.0,mate mateIn2 middlegame short,https://lichess.org/XtZiLMLm/black#40,,"(1700, 1800]",f1b5,f1b5,f1d3,a8a4,f4h5,f4e5
Fj3Ou,2R1r1k1/5pp1/7p/1p4b1/4q3/P5P1/1PQp1P1P/3R1K2 b - - 9 38,g2f1 e4h1,1781.0,77.0,100.0,91.0,endgame mate mateIn1 oneMove,https://lichess.org/cuTocQNc#75,,"(1700, 1800]",e4h1,e4h1,g7g6,e4b4,e4c2,e4e1
Gn4HN,5rk1/5ppp/3p1b2/3Bp2Q/1pP1P3/1P6/5qPP/R6K w - - 0 26,b6f2 h5f7 f8f7 a1a8 f6d8 a8d8,1782.0,75.0,100.0,91.0,endgame long mate mateIn3 pin sacrifice,https://lichess.org/KOTqkISM/black#50,,"(1700, 1800]",h5f7,h5f7,h5h3,h5f3,h5f5,h5f7
AaR74,r3r1k1/p1pR1Np1/bpn4p/8/1b3n2/1N4P1/PPQ2PBP/R1B3K1 b - - 0 17,d1d7 e8e1 g2f1 e1f1,1786.0,74.0,100.0,613.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/dDuI24Iy#33,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations,"(1700, 1800]",e8e1,f4g2,f4h5,f4d5,e8e1,b4e7
2DXzg,4r1k1/2qnbp1p/pp2pBp1/4P3/2P1R3/3r1N1Q/P4PPP/R5K1 w - - 5 26,f8d7 h3h7 g8h7 e4h4 h7g8 h4h8,1788.0,75.0,100.0,286.0,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/fNO2r5SH/black#50,,"(1700, 1800]",h3h7,f6e7,h3h7,f3d2,h3h4,h3h7
ILWBz,3r1rk1/p4p2/1b3qPp/4p3/4Q3/2P5/PP3PPP/RN3RK1 b - - 0 20,f5g6 f6f2 f1f2 d8d1 e4e1 d1e1,1789.0,74.0,100.0,67.0,kingsideAttack long mate mateIn3 middlegame pin sacrifice,https://lichess.org/e1UmICyQ#39,,"(1700, 1800]",f6f2,f7g6,f6f2,b6d4,d8d4,f6g6
DJQMM,8/p1Q2ppp/1p2k3/3R4/6P1/2P4q/P1P3r1/4KR2 b - - 4 32,f2e1 h3e3 e1d1 e3e2 d1c1 e2c2,1790.0,74.0,100.0,845.0,endgame exposedKing fork long mate mateIn3,https://lichess.org/1JpkZSZ9#63,,"(1700, 1800]",h3e3,h3h4,g2h2,h3e3,h3g4,g2f1
H3nKQ,4rrk1/2p3p1/1p1p1p2/p2P3Q/4qp2/P1P4R/1P5P/K5R1 w - - 2 35,a8e8 h5h8 g8f7 h8g7,1790.0,83.0,100.0,34.0,endgame kingsideAttack mate mateIn2 short,https://lichess.org/adzIrBxM/black#68,,"(1700, 1800]",h5h8,g1g6,h5f3,h5g5,h5h8,h3g3
HR2by,r2Bk2N/ppp3Rp/2n5/2bBp3/4n3/3P2Pb/PPP4P/RN1QK3 b Qq - 0 15,g5d8 c5f2 e1e2 c6d4,1795.0,75.0,100.0,83.0,mate mateIn2 middlegame short,https://lichess.org/5Yeoob0D#29,Italian_Game Italian_Game_Giuoco_Pianissimo,"(1700, 1800]",c5f2,c5b4,c6a5,h7h6,c5f2,e4g5
ADxk9,1r6/p7/1p1k1q1p/2pbR3/3n1PQ1/1P6/P6K/4R3 w - - 0 41,b7d5 e5d5 d6d5 g4d7 f6d6 e1e5,1797.0,75.0,100.0,69.0,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/KsFmj8CE/black#80,,"(1700, 1800]",e5d5,e1e3,e5d5,e1c1,g4h5,g4g6
C6r0B,4r1k1/ppp3b1/3q3p/P2Pnpp1/1PN1p2n/1Q2P2P/5PPB/2R2RK1 b - - 1 28,d2c4 e5f3 g2f3 h4f3 g1h1 d6h2,1701.0,74.0,99.0,1162.0,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/1RibOWmn#55,,"(1700, 1800]",e5f3,e8d8,e5f3,d6e6,g8f8,d6c5
FWbEQ,8/1R6/p1p1pkr1/8/N3PB2/1P3Pp1/1PP2bK1/7r w - - 0 34,h8h1 e4e5 f6f5 b7f7 g6f6 f7f6,1707.0,75.0,99.0,510.0,endgame long mate mateIn3,https://lichess.org/WO3W0TCF/black#66,,"(1700, 1800]",e4e5,b7b6,c2c4,g2h1,e4e5,b7b6
HduWZ,4rrk1/2q1bp2/p2p2pP/2pB4/1p4Q1/2P5/PP1K1PP1/n1B4R w - - 0 23,h7g6 g4g6 g8h8 g6g7,1711.0,75.0,99.0,315.0,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/dwPAVdsY/black#44,,"(1700, 1800]",g4g6,g4g6,g4h5,h1g1,g4d4,g4e6
7GXog,r2q2k1/pppn1pp1/3p4/3P2N1/7R/3Q4/P4PPK/4r3 w - - 0 25,e8e1 h4h8 g8h8 d3h7,1712.0,75.0,99.0,1086.0,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/zOmsqbc3/black#48,,"(1700, 1800]",h4h8,h4h8,h4f4,d3b5,d3f5,d3h7
FAWGx,r1b1rnk1/1p3Rp1/p7/3pb1q1/8/2NQ3P/PPB3P1/5R1K w - - 0 25,d8g5 f7f8 e8f8 d3h7,1712.0,75.0,99.0,1107.0,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/G0h8IWM1/black#48,,"(1700, 1800]",f7f8,d3g6,c2b1,f1f4,f7f8,f7f8
GPVCp,r3k2r/pp2pp1p/3p1np1/n2N4/4Q3/1P5P/P3KPP1/b6R w kq - 2 17,g8f6 e4e7,1712.0,76.0,99.0,2191.0,mate mateIn1 middlegame oneMove,https://lichess.org/G2VQxMcO/black#32,Sicilian_Defense Sicilian_Defense_Other_variations,"(1700, 1800]",e4e7,e4e7,e2d3,e4g4,e4f4,e4e7
8jBbB,3r1rk1/p4p2/2pqp1pR/1p6/n7/P4N2/1PQ2PP1/2K4R w - - 0 24,c7d6 h6g6 f7g6 c2g6,1713.0,76.0,99.0,668.0,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/bGynR6Hy/black#46,,"(1700, 1800]",h6g6,c1b1,h1e1,h6g6,f3d2,h6h8
HCuqY,3r2k1/ppbQ1p1p/5p2/2p1PN2/5q2/P7/B5K1/R7 w - - 2 31,e8d8 d7f7 g8h8 f7f6,1714.0,74.0,99.0,348.0,fork mate mateIn2 middlegame short,https://lichess.org/OJSMJrqU/black#60,,"(1700, 1800]",d7f7,d7e8,d7f7,a1d1,f5d4,d7d8
